term_1,relation_type,term_2,relation_type,term_2,donc,term_1,relation_type,term_2
Épiméthée,15,espace,15,planète,donc,Épiméthée,15,planète
"trou noir",15,espace,15,planète,donc,"trou noir",15,planète
"système solaire",15,espace,15,planète,donc,"système solaire",15,planète
"véhicule spatial",15,espace,15,planète,donc,"véhicule spatial",15,planète
"naine blanche",15,espace,15,planète,donc,"naine blanche",15,planète
Lune,15,espace,15,planète,donc,Lune,15,planète
"étoile géante rouge",15,espace,15,planète,donc,"étoile géante rouge",15,planète
"supergéante rouge",15,espace,15,planète,donc,"supergéante rouge",15,planète
"Système solaire",15,espace,15,planète,donc,"Système solaire",15,planète
"Nuages de Magellan",15,espace,15,planète,donc,"Nuages de Magellan",15,planète
lumière,15,espace,15,univers,donc,lumière,15,univers
cosmonaute,15,espace,15,univers,donc,cosmonaute,15,univers
monde,15,espace,15,univers,donc,monde,15,univers
fusée,15,espace,15,univers,donc,fusée,15,univers
lune,15,espace,15,univers,donc,lune,15,univers
planète,15,espace,15,univers,donc,planète,15,univers
satellite,15,espace,15,univers,donc,satellite,15,univers
tout,15,espace,15,univers,donc,tout,15,univers
ciel,15,espace,15,univers,donc,ciel,15,univers
particule,15,espace,15,univers,donc,particule,15,univers
être,15,espace,15,univers,donc,être,15,univers
galaxie,15,espace,15,univers,donc,galaxie,15,univers
vide,15,espace,15,univers,donc,vide,15,univers
dehors,15,espace,15,univers,donc,dehors,15,univers
soleil,15,espace,15,univers,donc,soleil,15,univers
étoile,15,espace,15,univers,donc,étoile,15,univers
univers,15,espace,15,univers,donc,univers,15,univers
mouvement,15,espace,15,univers,donc,mouvement,15,univers
astre,15,espace,15,univers,donc,astre,15,univers
lumière,15,espace,15,univers,donc,lumière,15,univers
nature,15,espace,15,univers,donc,nature,15,univers
"Space Marine",15,espace,15,univers,donc,"Space Marine",15,univers
"vaisseau spatial",15,espace,15,univers,donc,"vaisseau spatial",15,univers
engin,15,espace,15,univers,donc,engin,15,univers
Épiméthée,15,espace,15,univers,donc,Épiméthée,15,univers
"trou noir",15,espace,15,univers,donc,"trou noir",15,univers
"système solaire",15,espace,15,univers,donc,"système solaire",15,univers
"véhicule spatial",15,espace,15,univers,donc,"véhicule spatial",15,univers
"naine blanche",15,espace,15,univers,donc,"naine blanche",15,univers
Lune,15,espace,15,univers,donc,Lune,15,univers
"étoile géante rouge",15,espace,15,univers,donc,"étoile géante rouge",15,univers
"supergéante rouge",15,espace,15,univers,donc,"supergéante rouge",15,univers
"Système solaire",15,espace,15,univers,donc,"Système solaire",15,univers
"Nuages de Magellan",15,espace,15,univers,donc,"Nuages de Magellan",15,univers
lumière,15,espace,15,ciel,donc,lumière,15,ciel
cosmonaute,15,espace,15,ciel,donc,cosmonaute,15,ciel
monde,15,espace,15,ciel,donc,monde,15,ciel
fusée,15,espace,15,ciel,donc,fusée,15,ciel
lune,15,espace,15,ciel,donc,lune,15,ciel
planète,15,espace,15,ciel,donc,planète,15,ciel
satellite,15,espace,15,ciel,donc,satellite,15,ciel
tout,15,espace,15,ciel,donc,tout,15,ciel
ciel,15,espace,15,ciel,donc,ciel,15,ciel
particule,15,espace,15,ciel,donc,particule,15,ciel
être,15,espace,15,ciel,donc,être,15,ciel
galaxie,15,espace,15,ciel,donc,galaxie,15,ciel
vide,15,espace,15,ciel,donc,vide,15,ciel
dehors,15,espace,15,ciel,donc,dehors,15,ciel
soleil,15,espace,15,ciel,donc,soleil,15,ciel
étoile,15,espace,15,ciel,donc,étoile,15,ciel
univers,15,espace,15,ciel,donc,univers,15,ciel
mouvement,15,espace,15,ciel,donc,mouvement,15,ciel
astre,15,espace,15,ciel,donc,astre,15,ciel
lumière,15,espace,15,ciel,donc,lumière,15,ciel
nature,15,espace,15,ciel,donc,nature,15,ciel
"Space Marine",15,espace,15,ciel,donc,"Space Marine",15,ciel
"vaisseau spatial",15,espace,15,ciel,donc,"vaisseau spatial",15,ciel
engin,15,espace,15,ciel,donc,engin,15,ciel
Épiméthée,15,espace,15,ciel,donc,Épiméthée,15,ciel
"trou noir",15,espace,15,ciel,donc,"trou noir",15,ciel
"système solaire",15,espace,15,ciel,donc,"système solaire",15,ciel
"véhicule spatial",15,espace,15,ciel,donc,"véhicule spatial",15,ciel
"naine blanche",15,espace,15,ciel,donc,"naine blanche",15,ciel
Lune,15,espace,15,ciel,donc,Lune,15,ciel
"étoile géante rouge",15,espace,15,ciel,donc,"étoile géante rouge",15,ciel
"supergéante rouge",15,espace,15,ciel,donc,"supergéante rouge",15,ciel
"Système solaire",15,espace,15,ciel,donc,"Système solaire",15,ciel
"Nuages de Magellan",15,espace,15,ciel,donc,"Nuages de Magellan",15,ciel
lumière,15,galaxie,15,espace,donc,lumière,15,espace
espace,15,galaxie,15,espace,donc,espace,15,espace
espace,15,dehors,15,espace,donc,espace,15,espace
lumière,15,espace,15,"système solaire",donc,lumière,15,"système solaire"
cosmonaute,15,espace,15,"système solaire",donc,cosmonaute,15,"système solaire"
monde,15,espace,15,"système solaire",donc,monde,15,"système solaire"
fusée,15,espace,15,"système solaire",donc,fusée,15,"système solaire"
lune,15,espace,15,"système solaire",donc,lune,15,"système solaire"
planète,15,espace,15,"système solaire",donc,planète,15,"système solaire"
satellite,15,espace,15,"système solaire",donc,satellite,15,"système solaire"
tout,15,espace,15,"système solaire",donc,tout,15,"système solaire"
ciel,15,espace,15,"système solaire",donc,ciel,15,"système solaire"
particule,15,espace,15,"système solaire",donc,particule,15,"système solaire"
être,15,espace,15,"système solaire",donc,être,15,"système solaire"
galaxie,15,espace,15,"système solaire",donc,galaxie,15,"système solaire"
vide,15,espace,15,"système solaire",donc,vide,15,"système solaire"
dehors,15,espace,15,"système solaire",donc,dehors,15,"système solaire"
soleil,15,espace,15,"système solaire",donc,soleil,15,"système solaire"
étoile,15,espace,15,"système solaire",donc,étoile,15,"système solaire"
univers,15,espace,15,"système solaire",donc,univers,15,"système solaire"
mouvement,15,espace,15,"système solaire",donc,mouvement,15,"système solaire"
astre,15,espace,15,"système solaire",donc,astre,15,"système solaire"
lumière,15,espace,15,"système solaire",donc,lumière,15,"système solaire"
nature,15,espace,15,"système solaire",donc,nature,15,"système solaire"
"Space Marine",15,espace,15,"système solaire",donc,"Space Marine",15,"système solaire"
"vaisseau spatial",15,espace,15,"système solaire",donc,"vaisseau spatial",15,"système solaire"
engin,15,espace,15,"système solaire",donc,engin,15,"système solaire"
Épiméthée,15,espace,15,"système solaire",donc,Épiméthée,15,"système solaire"
"trou noir",15,espace,15,"système solaire",donc,"trou noir",15,"système solaire"
"système solaire",15,espace,15,"système solaire",donc,"système solaire",15,"système solaire"
"véhicule spatial",15,espace,15,"système solaire",donc,"véhicule spatial",15,"système solaire"
"naine blanche",15,espace,15,"système solaire",donc,"naine blanche",15,"système solaire"
Lune,15,espace,15,"système solaire",donc,Lune,15,"système solaire"
"étoile géante rouge",15,espace,15,"système solaire",donc,"étoile géante rouge",15,"système solaire"
"supergéante rouge",15,espace,15,"système solaire",donc,"supergéante rouge",15,"système solaire"
"Système solaire",15,espace,15,"système solaire",donc,"Système solaire",15,"système solaire"
"Nuages de Magellan",15,espace,15,"système solaire",donc,"Nuages de Magellan",15,"système solaire"
lumière,15,soleil,15,espace,donc,lumière,15,espace
lumière,15,espace,15,galaxie,donc,lumière,15,galaxie
cosmonaute,15,espace,15,galaxie,donc,cosmonaute,15,galaxie
monde,15,espace,15,galaxie,donc,monde,15,galaxie
fusée,15,espace,15,galaxie,donc,fusée,15,galaxie
lune,15,espace,15,galaxie,donc,lune,15,galaxie
planète,15,espace,15,galaxie,donc,planète,15,galaxie
satellite,15,espace,15,galaxie,donc,satellite,15,galaxie
tout,15,espace,15,galaxie,donc,tout,15,galaxie
ciel,15,espace,15,galaxie,donc,ciel,15,galaxie
particule,15,espace,15,galaxie,donc,particule,15,galaxie
être,15,espace,15,galaxie,donc,être,15,galaxie
galaxie,15,espace,15,galaxie,donc,galaxie,15,galaxie
vide,15,espace,15,galaxie,donc,vide,15,galaxie
dehors,15,espace,15,galaxie,donc,dehors,15,galaxie
soleil,15,espace,15,galaxie,donc,soleil,15,galaxie
étoile,15,espace,15,galaxie,donc,étoile,15,galaxie
univers,15,espace,15,galaxie,donc,univers,15,galaxie
mouvement,15,espace,15,galaxie,donc,mouvement,15,galaxie
astre,15,espace,15,galaxie,donc,astre,15,galaxie
lumière,15,espace,15,galaxie,donc,lumière,15,galaxie
nature,15,espace,15,galaxie,donc,nature,15,galaxie
"Space Marine",15,espace,15,galaxie,donc,"Space Marine",15,galaxie
"vaisseau spatial",15,espace,15,galaxie,donc,"vaisseau spatial",15,galaxie
engin,15,espace,15,galaxie,donc,engin,15,galaxie
Épiméthée,15,espace,15,galaxie,donc,Épiméthée,15,galaxie
"trou noir",15,espace,15,galaxie,donc,"trou noir",15,galaxie
"système solaire",15,espace,15,galaxie,donc,"système solaire",15,galaxie
"véhicule spatial",15,espace,15,galaxie,donc,"véhicule spatial",15,galaxie
"naine blanche",15,espace,15,galaxie,donc,"naine blanche",15,galaxie
Lune,15,espace,15,galaxie,donc,Lune,15,galaxie
"étoile géante rouge",15,espace,15,galaxie,donc,"étoile géante rouge",15,galaxie
"supergéante rouge",15,espace,15,galaxie,donc,"supergéante rouge",15,galaxie
"Système solaire",15,espace,15,galaxie,donc,"Système solaire",15,galaxie
"Nuages de Magellan",15,espace,15,galaxie,donc,"Nuages de Magellan",15,galaxie
lumière,15,espace,15,infini,donc,lumière,15,infini
cosmonaute,15,espace,15,infini,donc,cosmonaute,15,infini
monde,15,espace,15,infini,donc,monde,15,infini
fusée,15,espace,15,infini,donc,fusée,15,infini
lune,15,espace,15,infini,donc,lune,15,infini
planète,15,espace,15,infini,donc,planète,15,infini
satellite,15,espace,15,infini,donc,satellite,15,infini
tout,15,espace,15,infini,donc,tout,15,infini
ciel,15,espace,15,infini,donc,ciel,15,infini
particule,15,espace,15,infini,donc,particule,15,infini
être,15,espace,15,infini,donc,être,15,infini
galaxie,15,espace,15,infini,donc,galaxie,15,infini
vide,15,espace,15,infini,donc,vide,15,infini
dehors,15,espace,15,infini,donc,dehors,15,infini
soleil,15,espace,15,infini,donc,soleil,15,infini
étoile,15,espace,15,infini,donc,étoile,15,infini
univers,15,espace,15,infini,donc,univers,15,infini
mouvement,15,espace,15,infini,donc,mouvement,15,infini
astre,15,espace,15,infini,donc,astre,15,infini
lumière,15,espace,15,infini,donc,lumière,15,infini
nature,15,espace,15,infini,donc,nature,15,infini
"Space Marine",15,espace,15,infini,donc,"Space Marine",15,infini
"vaisseau spatial",15,espace,15,infini,donc,"vaisseau spatial",15,infini
engin,15,espace,15,infini,donc,engin,15,infini
Épiméthée,15,espace,15,infini,donc,Épiméthée,15,infini
"trou noir",15,espace,15,infini,donc,"trou noir",15,infini
"système solaire",15,espace,15,infini,donc,"système solaire",15,infini
"véhicule spatial",15,espace,15,infini,donc,"véhicule spatial",15,infini
"naine blanche",15,espace,15,infini,donc,"naine blanche",15,infini
Lune,15,espace,15,infini,donc,Lune,15,infini
"étoile géante rouge",15,espace,15,infini,donc,"étoile géante rouge",15,infini
"supergéante rouge",15,espace,15,infini,donc,"supergéante rouge",15,infini
"Système solaire",15,espace,15,infini,donc,"Système solaire",15,infini
"Nuages de Magellan",15,espace,15,infini,donc,"Nuages de Magellan",15,infini
espace,15,univers,15,espace,donc,espace,15,espace
lumière,15,espace,15,"voie lactée",donc,lumière,15,"voie lactée"
cosmonaute,15,espace,15,"voie lactée",donc,cosmonaute,15,"voie lactée"
monde,15,espace,15,"voie lactée",donc,monde,15,"voie lactée"
fusée,15,espace,15,"voie lactée",donc,fusée,15,"voie lactée"
lune,15,espace,15,"voie lactée",donc,lune,15,"voie lactée"
planète,15,espace,15,"voie lactée",donc,planète,15,"voie lactée"
satellite,15,espace,15,"voie lactée",donc,satellite,15,"voie lactée"
tout,15,espace,15,"voie lactée",donc,tout,15,"voie lactée"
ciel,15,espace,15,"voie lactée",donc,ciel,15,"voie lactée"
particule,15,espace,15,"voie lactée",donc,particule,15,"voie lactée"
être,15,espace,15,"voie lactée",donc,être,15,"voie lactée"
galaxie,15,espace,15,"voie lactée",donc,galaxie,15,"voie lactée"
vide,15,espace,15,"voie lactée",donc,vide,15,"voie lactée"
dehors,15,espace,15,"voie lactée",donc,dehors,15,"voie lactée"
soleil,15,espace,15,"voie lactée",donc,soleil,15,"voie lactée"
étoile,15,espace,15,"voie lactée",donc,étoile,15,"voie lactée"
univers,15,espace,15,"voie lactée",donc,univers,15,"voie lactée"
mouvement,15,espace,15,"voie lactée",donc,mouvement,15,"voie lactée"
astre,15,espace,15,"voie lactée",donc,astre,15,"voie lactée"
lumière,15,espace,15,"voie lactée",donc,lumière,15,"voie lactée"
nature,15,espace,15,"voie lactée",donc,nature,15,"voie lactée"
"Space Marine",15,espace,15,"voie lactée",donc,"Space Marine",15,"voie lactée"
"vaisseau spatial",15,espace,15,"voie lactée",donc,"vaisseau spatial",15,"voie lactée"
engin,15,espace,15,"voie lactée",donc,engin,15,"voie lactée"
Épiméthée,15,espace,15,"voie lactée",donc,Épiméthée,15,"voie lactée"
"trou noir",15,espace,15,"voie lactée",donc,"trou noir",15,"voie lactée"
"système solaire",15,espace,15,"voie lactée",donc,"système solaire",15,"voie lactée"
"véhicule spatial",15,espace,15,"voie lactée",donc,"véhicule spatial",15,"voie lactée"
"naine blanche",15,espace,15,"voie lactée",donc,"naine blanche",15,"voie lactée"
Lune,15,espace,15,"voie lactée",donc,Lune,15,"voie lactée"
"étoile géante rouge",15,espace,15,"voie lactée",donc,"étoile géante rouge",15,"voie lactée"
"supergéante rouge",15,espace,15,"voie lactée",donc,"supergéante rouge",15,"voie lactée"
"Système solaire",15,espace,15,"voie lactée",donc,"Système solaire",15,"voie lactée"
"Nuages de Magellan",15,espace,15,"voie lactée",donc,"Nuages de Magellan",15,"voie lactée"
lumière,15,espace,15,monde,donc,lumière,15,monde
cosmonaute,15,espace,15,monde,donc,cosmonaute,15,monde
monde,15,espace,15,monde,donc,monde,15,monde
fusée,15,espace,15,monde,donc,fusée,15,monde
lune,15,espace,15,monde,donc,lune,15,monde
planète,15,espace,15,monde,donc,planète,15,monde
satellite,15,espace,15,monde,donc,satellite,15,monde
tout,15,espace,15,monde,donc,tout,15,monde
ciel,15,espace,15,monde,donc,ciel,15,monde
particule,15,espace,15,monde,donc,particule,15,monde
être,15,espace,15,monde,donc,être,15,monde
galaxie,15,espace,15,monde,donc,galaxie,15,monde
vide,15,espace,15,monde,donc,vide,15,monde
dehors,15,espace,15,monde,donc,dehors,15,monde
soleil,15,espace,15,monde,donc,soleil,15,monde
étoile,15,espace,15,monde,donc,étoile,15,monde
univers,15,espace,15,monde,donc,univers,15,monde
mouvement,15,espace,15,monde,donc,mouvement,15,monde
astre,15,espace,15,monde,donc,astre,15,monde
lumière,15,espace,15,monde,donc,lumière,15,monde
nature,15,espace,15,monde,donc,nature,15,monde
"Space Marine",15,espace,15,monde,donc,"Space Marine",15,monde
"vaisseau spatial",15,espace,15,monde,donc,"vaisseau spatial",15,monde
engin,15,espace,15,monde,donc,engin,15,monde
Épiméthée,15,espace,15,monde,donc,Épiméthée,15,monde
"trou noir",15,espace,15,monde,donc,"trou noir",15,monde
"système solaire",15,espace,15,monde,donc,"système solaire",15,monde
"véhicule spatial",15,espace,15,monde,donc,"véhicule spatial",15,monde
"naine blanche",15,espace,15,monde,donc,"naine blanche",15,monde
Lune,15,espace,15,monde,donc,Lune,15,monde
"étoile géante rouge",15,espace,15,monde,donc,"étoile géante rouge",15,monde
"supergéante rouge",15,espace,15,monde,donc,"supergéante rouge",15,monde
"Système solaire",15,espace,15,monde,donc,"Système solaire",15,monde
"Nuages de Magellan",15,espace,15,monde,donc,"Nuages de Magellan",15,monde
luminescence,15,lumière,15,espace,donc,luminescence,15,espace
=luminescence=,15,lumière,15,espace,donc,=luminescence=,15,espace
éléphant,15,nature,15,espace,donc,éléphant,15,espace
lumière,15,espace,15,désert,donc,lumière,15,désert
cosmonaute,15,espace,15,désert,donc,cosmonaute,15,désert
monde,15,espace,15,désert,donc,monde,15,désert
fusée,15,espace,15,désert,donc,fusée,15,désert
lune,15,espace,15,désert,donc,lune,15,désert
planète,15,espace,15,désert,donc,planète,15,désert
satellite,15,espace,15,désert,donc,satellite,15,désert
tout,15,espace,15,désert,donc,tout,15,désert
ciel,15,espace,15,désert,donc,ciel,15,désert
particule,15,espace,15,désert,donc,particule,15,désert
être,15,espace,15,désert,donc,être,15,désert
galaxie,15,espace,15,désert,donc,galaxie,15,désert
vide,15,espace,15,désert,donc,vide,15,désert
dehors,15,espace,15,désert,donc,dehors,15,désert
soleil,15,espace,15,désert,donc,soleil,15,désert
étoile,15,espace,15,désert,donc,étoile,15,désert
univers,15,espace,15,désert,donc,univers,15,désert
mouvement,15,espace,15,désert,donc,mouvement,15,désert
astre,15,espace,15,désert,donc,astre,15,désert
lumière,15,espace,15,désert,donc,lumière,15,désert
nature,15,espace,15,désert,donc,nature,15,désert
"Space Marine",15,espace,15,désert,donc,"Space Marine",15,désert
"vaisseau spatial",15,espace,15,désert,donc,"vaisseau spatial",15,désert
engin,15,espace,15,désert,donc,engin,15,désert
Épiméthée,15,espace,15,désert,donc,Épiméthée,15,désert
"trou noir",15,espace,15,désert,donc,"trou noir",15,désert
"système solaire",15,espace,15,désert,donc,"système solaire",15,désert
"véhicule spatial",15,espace,15,désert,donc,"véhicule spatial",15,désert
"naine blanche",15,espace,15,désert,donc,"naine blanche",15,désert
Lune,15,espace,15,désert,donc,Lune,15,désert
"étoile géante rouge",15,espace,15,désert,donc,"étoile géante rouge",15,désert
"supergéante rouge",15,espace,15,désert,donc,"supergéante rouge",15,désert
"Système solaire",15,espace,15,désert,donc,"Système solaire",15,désert
"Nuages de Magellan",15,espace,15,désert,donc,"Nuages de Magellan",15,désert
