term_1,relation_type,term_2,relation_type,term_2,donc,term_1,relation_type,term_2
démocratie,42,révolution,42,colère,donc,démocratie,42,colère
changement,42,révolution,42,colère,donc,changement,42,colère
"prisonnier politique",42,révolution,42,colère,donc,"prisonnier politique",42,colère
"acte de violence",42,révolution,42,colère,donc,"acte de violence",42,colère
chambardement,42,révolution,42,colère,donc,chambardement,42,colère
"saison estivale",42,révolution,42,colère,donc,"saison estivale",42,colère
"crise humanitaire",42,révolution,42,colère,donc,"crise humanitaire",42,colère
délivrance,42,révolution,42,colère,donc,délivrance,42,colère
abolition,42,révolution,42,colère,donc,abolition,42,colère
"nouvelle politique économique",42,révolution,42,colère,donc,"nouvelle politique économique",42,colère
NEP,42,révolution,42,colère,donc,NEP,42,colère
"Nouvelle politique économique",42,révolution,42,colère,donc,"Nouvelle politique économique",42,colère
"faire jour",42,révolution,42,colère,donc,"faire jour",42,colère
"faire nuit",42,révolution,42,colère,donc,"faire nuit",42,colère
printemps,42,révolution,42,colère,donc,printemps,42,colère
démocratie,42,révolution,42,manque,donc,démocratie,42,manque
changement,42,révolution,42,manque,donc,changement,42,manque
"prisonnier politique",42,révolution,42,manque,donc,"prisonnier politique",42,manque
"acte de violence",42,révolution,42,manque,donc,"acte de violence",42,manque
chambardement,42,révolution,42,manque,donc,chambardement,42,manque
"saison estivale",42,révolution,42,manque,donc,"saison estivale",42,manque
"crise humanitaire",42,révolution,42,manque,donc,"crise humanitaire",42,manque
délivrance,42,révolution,42,manque,donc,délivrance,42,manque
abolition,42,révolution,42,manque,donc,abolition,42,manque
"nouvelle politique économique",42,révolution,42,manque,donc,"nouvelle politique économique",42,manque
NEP,42,révolution,42,manque,donc,NEP,42,manque
"Nouvelle politique économique",42,révolution,42,manque,donc,"Nouvelle politique économique",42,manque
"faire jour",42,révolution,42,manque,donc,"faire jour",42,manque
"faire nuit",42,révolution,42,manque,donc,"faire nuit",42,manque
printemps,42,révolution,42,manque,donc,printemps,42,manque
démocratie,42,révolution,42,mobilisation,donc,démocratie,42,mobilisation
changement,42,révolution,42,mobilisation,donc,changement,42,mobilisation
"prisonnier politique",42,révolution,42,mobilisation,donc,"prisonnier politique",42,mobilisation
"acte de violence",42,révolution,42,mobilisation,donc,"acte de violence",42,mobilisation
chambardement,42,révolution,42,mobilisation,donc,chambardement,42,mobilisation
"saison estivale",42,révolution,42,mobilisation,donc,"saison estivale",42,mobilisation
"crise humanitaire",42,révolution,42,mobilisation,donc,"crise humanitaire",42,mobilisation
délivrance,42,révolution,42,mobilisation,donc,délivrance,42,mobilisation
abolition,42,révolution,42,mobilisation,donc,abolition,42,mobilisation
"nouvelle politique économique",42,révolution,42,mobilisation,donc,"nouvelle politique économique",42,mobilisation
NEP,42,révolution,42,mobilisation,donc,NEP,42,mobilisation
"Nouvelle politique économique",42,révolution,42,mobilisation,donc,"Nouvelle politique économique",42,mobilisation
"faire jour",42,révolution,42,mobilisation,donc,"faire jour",42,mobilisation
"faire nuit",42,révolution,42,mobilisation,donc,"faire nuit",42,mobilisation
printemps,42,révolution,42,mobilisation,donc,printemps,42,mobilisation
démocratie,42,révolution,42,inégalité,donc,démocratie,42,inégalité
changement,42,révolution,42,inégalité,donc,changement,42,inégalité
"prisonnier politique",42,révolution,42,inégalité,donc,"prisonnier politique",42,inégalité
"acte de violence",42,révolution,42,inégalité,donc,"acte de violence",42,inégalité
chambardement,42,révolution,42,inégalité,donc,chambardement,42,inégalité
"saison estivale",42,révolution,42,inégalité,donc,"saison estivale",42,inégalité
"crise humanitaire",42,révolution,42,inégalité,donc,"crise humanitaire",42,inégalité
délivrance,42,révolution,42,inégalité,donc,délivrance,42,inégalité
abolition,42,révolution,42,inégalité,donc,abolition,42,inégalité
"nouvelle politique économique",42,révolution,42,inégalité,donc,"nouvelle politique économique",42,inégalité
NEP,42,révolution,42,inégalité,donc,NEP,42,inégalité
"Nouvelle politique économique",42,révolution,42,inégalité,donc,"Nouvelle politique économique",42,inégalité
"faire jour",42,révolution,42,inégalité,donc,"faire jour",42,inégalité
"faire nuit",42,révolution,42,inégalité,donc,"faire nuit",42,inégalité
printemps,42,révolution,42,inégalité,donc,printemps,42,inégalité
démocratie,42,révolution,42,injustice,donc,démocratie,42,injustice
changement,42,révolution,42,injustice,donc,changement,42,injustice
"prisonnier politique",42,révolution,42,injustice,donc,"prisonnier politique",42,injustice
"acte de violence",42,révolution,42,injustice,donc,"acte de violence",42,injustice
chambardement,42,révolution,42,injustice,donc,chambardement,42,injustice
"saison estivale",42,révolution,42,injustice,donc,"saison estivale",42,injustice
"crise humanitaire",42,révolution,42,injustice,donc,"crise humanitaire",42,injustice
délivrance,42,révolution,42,injustice,donc,délivrance,42,injustice
abolition,42,révolution,42,injustice,donc,abolition,42,injustice
"nouvelle politique économique",42,révolution,42,injustice,donc,"nouvelle politique économique",42,injustice
NEP,42,révolution,42,injustice,donc,NEP,42,injustice
"Nouvelle politique économique",42,révolution,42,injustice,donc,"Nouvelle politique économique",42,injustice
"faire jour",42,révolution,42,injustice,donc,"faire jour",42,injustice
"faire nuit",42,révolution,42,injustice,donc,"faire nuit",42,injustice
printemps,42,révolution,42,injustice,donc,printemps,42,injustice
démocratie,42,révolution,42,soulèvement,donc,démocratie,42,soulèvement
changement,42,révolution,42,soulèvement,donc,changement,42,soulèvement
"prisonnier politique",42,révolution,42,soulèvement,donc,"prisonnier politique",42,soulèvement
"acte de violence",42,révolution,42,soulèvement,donc,"acte de violence",42,soulèvement
chambardement,42,révolution,42,soulèvement,donc,chambardement,42,soulèvement
"saison estivale",42,révolution,42,soulèvement,donc,"saison estivale",42,soulèvement
"crise humanitaire",42,révolution,42,soulèvement,donc,"crise humanitaire",42,soulèvement
délivrance,42,révolution,42,soulèvement,donc,délivrance,42,soulèvement
abolition,42,révolution,42,soulèvement,donc,abolition,42,soulèvement
"nouvelle politique économique",42,révolution,42,soulèvement,donc,"nouvelle politique économique",42,soulèvement
NEP,42,révolution,42,soulèvement,donc,NEP,42,soulèvement
"Nouvelle politique économique",42,révolution,42,soulèvement,donc,"Nouvelle politique économique",42,soulèvement
"faire jour",42,révolution,42,soulèvement,donc,"faire jour",42,soulèvement
"faire nuit",42,révolution,42,soulèvement,donc,"faire nuit",42,soulèvement
printemps,42,révolution,42,soulèvement,donc,printemps,42,soulèvement
démocratie,42,révolution,42,crise,donc,démocratie,42,crise
changement,42,révolution,42,crise,donc,changement,42,crise
"prisonnier politique",42,révolution,42,crise,donc,"prisonnier politique",42,crise
"acte de violence",42,révolution,42,crise,donc,"acte de violence",42,crise
chambardement,42,révolution,42,crise,donc,chambardement,42,crise
"saison estivale",42,révolution,42,crise,donc,"saison estivale",42,crise
"crise humanitaire",42,révolution,42,crise,donc,"crise humanitaire",42,crise
délivrance,42,révolution,42,crise,donc,délivrance,42,crise
abolition,42,révolution,42,crise,donc,abolition,42,crise
"nouvelle politique économique",42,révolution,42,crise,donc,"nouvelle politique économique",42,crise
NEP,42,révolution,42,crise,donc,NEP,42,crise
"Nouvelle politique économique",42,révolution,42,crise,donc,"Nouvelle politique économique",42,crise
"faire jour",42,révolution,42,crise,donc,"faire jour",42,crise
"faire nuit",42,révolution,42,crise,donc,"faire nuit",42,crise
printemps,42,révolution,42,crise,donc,printemps,42,crise
démocratie,42,révolution,42,pression,donc,démocratie,42,pression
changement,42,révolution,42,pression,donc,changement,42,pression
"prisonnier politique",42,révolution,42,pression,donc,"prisonnier politique",42,pression
"acte de violence",42,révolution,42,pression,donc,"acte de violence",42,pression
chambardement,42,révolution,42,pression,donc,chambardement,42,pression
"saison estivale",42,révolution,42,pression,donc,"saison estivale",42,pression
"crise humanitaire",42,révolution,42,pression,donc,"crise humanitaire",42,pression
délivrance,42,révolution,42,pression,donc,délivrance,42,pression
abolition,42,révolution,42,pression,donc,abolition,42,pression
"nouvelle politique économique",42,révolution,42,pression,donc,"nouvelle politique économique",42,pression
NEP,42,révolution,42,pression,donc,NEP,42,pression
"Nouvelle politique économique",42,révolution,42,pression,donc,"Nouvelle politique économique",42,pression
"faire jour",42,révolution,42,pression,donc,"faire jour",42,pression
"faire nuit",42,révolution,42,pression,donc,"faire nuit",42,pression
printemps,42,révolution,42,pression,donc,printemps,42,pression
démocratie,42,révolution,42,leader,donc,démocratie,42,leader
changement,42,révolution,42,leader,donc,changement,42,leader
"prisonnier politique",42,révolution,42,leader,donc,"prisonnier politique",42,leader
"acte de violence",42,révolution,42,leader,donc,"acte de violence",42,leader
chambardement,42,révolution,42,leader,donc,chambardement,42,leader
"saison estivale",42,révolution,42,leader,donc,"saison estivale",42,leader
"crise humanitaire",42,révolution,42,leader,donc,"crise humanitaire",42,leader
délivrance,42,révolution,42,leader,donc,délivrance,42,leader
abolition,42,révolution,42,leader,donc,abolition,42,leader
"nouvelle politique économique",42,révolution,42,leader,donc,"nouvelle politique économique",42,leader
NEP,42,révolution,42,leader,donc,NEP,42,leader
"Nouvelle politique économique",42,révolution,42,leader,donc,"Nouvelle politique économique",42,leader
"faire jour",42,révolution,42,leader,donc,"faire jour",42,leader
"faire nuit",42,révolution,42,leader,donc,"faire nuit",42,leader
printemps,42,révolution,42,leader,donc,printemps,42,leader
démocratie,42,révolution,42,misère,donc,démocratie,42,misère
changement,42,révolution,42,misère,donc,changement,42,misère
"prisonnier politique",42,révolution,42,misère,donc,"prisonnier politique",42,misère
"acte de violence",42,révolution,42,misère,donc,"acte de violence",42,misère
chambardement,42,révolution,42,misère,donc,chambardement,42,misère
"saison estivale",42,révolution,42,misère,donc,"saison estivale",42,misère
"crise humanitaire",42,révolution,42,misère,donc,"crise humanitaire",42,misère
délivrance,42,révolution,42,misère,donc,délivrance,42,misère
abolition,42,révolution,42,misère,donc,abolition,42,misère
"nouvelle politique économique",42,révolution,42,misère,donc,"nouvelle politique économique",42,misère
NEP,42,révolution,42,misère,donc,NEP,42,misère
"Nouvelle politique économique",42,révolution,42,misère,donc,"Nouvelle politique économique",42,misère
"faire jour",42,révolution,42,misère,donc,"faire jour",42,misère
"faire nuit",42,révolution,42,misère,donc,"faire nuit",42,misère
printemps,42,révolution,42,misère,donc,printemps,42,misère
démocratie,42,révolution,42,agitation,donc,démocratie,42,agitation
changement,42,révolution,42,agitation,donc,changement,42,agitation
"prisonnier politique",42,révolution,42,agitation,donc,"prisonnier politique",42,agitation
"acte de violence",42,révolution,42,agitation,donc,"acte de violence",42,agitation
chambardement,42,révolution,42,agitation,donc,chambardement,42,agitation
"saison estivale",42,révolution,42,agitation,donc,"saison estivale",42,agitation
"crise humanitaire",42,révolution,42,agitation,donc,"crise humanitaire",42,agitation
délivrance,42,révolution,42,agitation,donc,délivrance,42,agitation
abolition,42,révolution,42,agitation,donc,abolition,42,agitation
"nouvelle politique économique",42,révolution,42,agitation,donc,"nouvelle politique économique",42,agitation
NEP,42,révolution,42,agitation,donc,NEP,42,agitation
"Nouvelle politique économique",42,révolution,42,agitation,donc,"Nouvelle politique économique",42,agitation
"faire jour",42,révolution,42,agitation,donc,"faire jour",42,agitation
"faire nuit",42,révolution,42,agitation,donc,"faire nuit",42,agitation
printemps,42,révolution,42,agitation,donc,printemps,42,agitation
démocratie,42,révolution,42,chômage,donc,démocratie,42,chômage
changement,42,révolution,42,chômage,donc,changement,42,chômage
"prisonnier politique",42,révolution,42,chômage,donc,"prisonnier politique",42,chômage
"acte de violence",42,révolution,42,chômage,donc,"acte de violence",42,chômage
chambardement,42,révolution,42,chômage,donc,chambardement,42,chômage
"saison estivale",42,révolution,42,chômage,donc,"saison estivale",42,chômage
"crise humanitaire",42,révolution,42,chômage,donc,"crise humanitaire",42,chômage
délivrance,42,révolution,42,chômage,donc,délivrance,42,chômage
abolition,42,révolution,42,chômage,donc,abolition,42,chômage
"nouvelle politique économique",42,révolution,42,chômage,donc,"nouvelle politique économique",42,chômage
NEP,42,révolution,42,chômage,donc,NEP,42,chômage
"Nouvelle politique économique",42,révolution,42,chômage,donc,"Nouvelle politique économique",42,chômage
"faire jour",42,révolution,42,chômage,donc,"faire jour",42,chômage
"faire nuit",42,révolution,42,chômage,donc,"faire nuit",42,chômage
printemps,42,révolution,42,chômage,donc,printemps,42,chômage
démocratie,42,révolution,42,opprimer,donc,démocratie,42,opprimer
changement,42,révolution,42,opprimer,donc,changement,42,opprimer
"prisonnier politique",42,révolution,42,opprimer,donc,"prisonnier politique",42,opprimer
"acte de violence",42,révolution,42,opprimer,donc,"acte de violence",42,opprimer
chambardement,42,révolution,42,opprimer,donc,chambardement,42,opprimer
"saison estivale",42,révolution,42,opprimer,donc,"saison estivale",42,opprimer
"crise humanitaire",42,révolution,42,opprimer,donc,"crise humanitaire",42,opprimer
délivrance,42,révolution,42,opprimer,donc,délivrance,42,opprimer
abolition,42,révolution,42,opprimer,donc,abolition,42,opprimer
"nouvelle politique économique",42,révolution,42,opprimer,donc,"nouvelle politique économique",42,opprimer
NEP,42,révolution,42,opprimer,donc,NEP,42,opprimer
"Nouvelle politique économique",42,révolution,42,opprimer,donc,"Nouvelle politique économique",42,opprimer
"faire jour",42,révolution,42,opprimer,donc,"faire jour",42,opprimer
"faire nuit",42,révolution,42,opprimer,donc,"faire nuit",42,opprimer
printemps,42,révolution,42,opprimer,donc,printemps,42,opprimer
démocratie,42,révolution,42,"avoir faim",donc,démocratie,42,"avoir faim"
changement,42,révolution,42,"avoir faim",donc,changement,42,"avoir faim"
"prisonnier politique",42,révolution,42,"avoir faim",donc,"prisonnier politique",42,"avoir faim"
"acte de violence",42,révolution,42,"avoir faim",donc,"acte de violence",42,"avoir faim"
